occ_code,title,major_group,cluster_id,cluster_title,emp_national,wage_mean_annual,wage_p10_annual,wage_median_annual,baseline_growth_10y,source_tag,eloundou_beta,n_tasks,growth_match_level,wage_imputed,beta_imputed,cluster_size,cluster_rule
51-9198,Helpers--Production Workers,51,c407,"Production Workers, All Other (+7)",165700,41120.0,31140.0,39070.0,-0.045,partial:OEWS_May2025;EP_2020-30,0.07222222222222223,34,detailed,0,0,8,merged
51-9199,"Production Workers, All Other",51,c407,"Production Workers, All Other (+7)",251700,44380.0,31200.0,40110.0,0.08199999999999999,partial:OEWS_May2025;EP_2020-30,0.08277012091628681,0,detailed,0,1,8,merged
53-1041,Aircraft Cargo Handling Supervisors,53,c408,Aircraft Cargo Handling Supervisors,9760,65010.0,41690.0,58170.0,0.11900000000000001,partial:OEWS_May2025;EP_2020-30,0.15000000000000002,6,detailed,0,0,1,single
53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",53,c409,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",623640,66860.0,43360.0,62890.0,0.059000000000000004,partial:OEWS_May2025;EP_2020-30,0.33841946267082385,88,minor,0,0,1,anchor
53-2011,"Airline Pilots, Copilots, and Flight Engineers",53,c410,"Airline Pilots, Copilots, and Flight Engineers",103560,288650.0,106710.0,232140.0,0.13699999999999998,partial:OEWS_May2025;EP_2020-30,0.2897727272727273,26,detailed,0,0,1,single
53-2012,Commercial Pilots,53,c411,Commercial Pilots,47630,146080.0,58850.0,123220.0,0.114,partial:OEWS_May2025;EP_2020-30,0.2272727272727273,26,detailed,0,0,1,single
53-2021,Air Traffic Controllers,53,c412,Air Traffic Controllers,22510,146490.0,78420.0,148080.0,0.038,partial:OEWS_May2025;EP_2020-30,0.32386363636363635,23,detailed,0,0,1,single
53-2022,Airfield Operations Specialists,53,c413,Airfield Operations Specialists,15190,63610.0,35870.0,56850.0,0.129,partial:OEWS_May2025;EP_2020-30,0.3475609756097561,27,detailed,0,0,1,single
53-2031,Flight Attendants,53,c414,Flight Attendants,131650,77440.0,35110.0,63580.0,0.304,partial:OEWS_May2025;EP_2020-30,0.15625,25,detailed,0,0,1,single
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",53,c415,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",12630,36210.0,27350.0,35450.0,0.163,partial:OEWS_May2025;EP_2020-30,0.06818181818181818,11,detailed,0,0,1,single
53-3031,Driver/Sales Workers,53,c416,Driver/Sales Workers,409180,40730.0,22590.0,38770.0,0.179,partial:OEWS_May2025;EP_2020-30,0.2361111111111111,12,detailed,0,0,1,anchor
53-3032,Heavy and Tractor-Trailer Truck Drivers,53,c417,Heavy and Tractor-Trailer Truck Drivers,2062040,59710.0,40140.0,58640.0,0.063,partial:OEWS_May2025;EP_2020-30,0.22596153846153846,31,detailed,0,0,1,anchor
53-3033,Light Truck Drivers,53,c418,Light Truck Drivers,983300,48770.0,30800.0,44860.0,0.098,partial:OEWS_May2025;EP_2020-30,0.3076923076923077,14,detailed,0,0,1,anchor
53-3051,"Bus Drivers, School",53,c419,"Bus Drivers, School",402930,48430.0,29240.0,47920.0,0.247,partial:OEWS_May2025;EP_2020-30,0.25,17,broad,0,0,1,anchor
53-3052,"Bus Drivers, Transit and Intercity",53,c420,"Bus Drivers, Transit and Intercity",159240,60280.0,40030.0,59050.0,0.21,partial:OEWS_May2025;EP_2020-30,0.2037037037037037,15,detailed,0,0,1,single
53-3053,Shuttle Drivers and Chauffeurs,53,c421,Shuttle Drivers and Chauffeurs (+2),248530,39880.0,28090.0,37290.0,0.247,partial:OEWS_May2025;EP_2020-30,0.21153846153846154,26,broad,0,0,3,merged
53-3054,Taxi Drivers,53,c421,Shuttle Drivers and Chauffeurs (+2),41050,49930.0,34650.0,42100.0,0.247,partial:OEWS_May2025;EP_2020-30,0.265625,16,broad,0,0,3,merged
53-3099,"Motor Vehicle Operators, All Other",53,c421,Shuttle Drivers and Chauffeurs (+2),46880,42430.0,26540.0,37180.0,0.10300000000000001,partial:OEWS_May2025;EP_2020-30,0.24767681398622113,0,detailed,0,1,3,merged
53-4011,Locomotive Engineers,53,c423,Railroad Conductors and Yardmasters (+2),33470,85900.0,60680.0,81410.0,0.055999999999999994,partial:OEWS_May2025;EP_2020-30,0.2589285714285714,15,detailed,0,0,3,merged
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",53,c422,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers (+1)",3920,68450.0,44540.0,60600.0,0.008,partial:OEWS_May2025;EP_2020-30,0.13068181818181818,25,detailed,0,0,2,merged
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53,c422,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers (+1)",12400,69030.0,45660.0,68840.0,0.02,partial:OEWS_May2025;EP_2020-30,0.10416666666666666,28,detailed,0,0,2,merged
53-4031,Railroad Conductors and Yardmasters,53,c423,Railroad Conductors and Yardmasters (+2),46440,79100.0,58740.0,78000.0,0.055,partial:OEWS_May2025;EP_2020-30,0.24305555555555555,22,detailed,0,0,3,merged
53-4041,Subway and Streetcar Operators,53,c423,Railroad Conductors and Yardmasters (+2),10200,77170.0,55180.0,86380.0,0.102,partial:OEWS_May2025;EP_2020-30,0.3068181818181818,12,detailed,0,0,3,merged
53-4099,"Rail Transportation Workers, All Other",53,c424,"Rail Transportation Workers, All Other",1120,60140.0,40080.0,56360.0,0.026000000000000002,partial:OEWS_May2025;EP_2020-30,0.23055289380619948,0,detailed,0,1,1,single
53-5011,Sailors and Marine Oilers,53,c425,Sailors and Marine Oilers (+1),31670,56830.0,34560.0,51520.0,0.10400000000000001,partial:OEWS_May2025;EP_2020-30,0.026595744680851064,28,detailed,0,0,2,merged
53-5021,"Captains, Mates, and Pilots of Water Vessels",53,c426,"Captains, Mates, and Pilots of Water Vessels (+1)",36850,103720.0,47420.0,92460.0,0.135,partial:OEWS_May2025;EP_2020-30,0.23636363636363633,30,detailed,0,0,2,merged
53-5022,Motorboat Operators,53,c425,Sailors and Marine Oilers (+1),2480,56270.0,34510.0,47520.0,0.147,partial:OEWS_May2025;EP_2020-30,0.06451612903225806,17,detailed,0,0,2,merged
53-5031,Ship Engineers,53,c426,"Captains, Mates, and Pilots of Water Vessels (+1)",8400,111790.0,57870.0,109530.0,0.08199999999999999,partial:OEWS_May2025;EP_2020-30,0.15625,17,detailed,0,0,2,merged
53-6011,Bridge and Lock Tenders,53,c427,Bridge and Lock Tenders,3040,55370.0,28090.0,57700.0,0.027999999999999997,partial:OEWS_May2025;EP_2020-30,0.2232142857142857,18,detailed,0,0,1,single
53-6021,Parking Attendants,53,c428,Parking Attendants (+3),137880,34990.0,27040.0,35150.0,0.142,partial:OEWS_May2025;EP_2020-30,0.11607142857142858,18,detailed,0,0,4,merged
53-6031,Automotive and Watercraft Service Attendants,53,c428,Parking Attendants (+3),102010,36780.0,28630.0,35670.0,0.043,partial:OEWS_May2025;EP_2020-30,0.09782608695652173,15,detailed,0,0,4,merged
53-6032,Aircraft Service Attendants,53,c428,Parking Attendants (+3),31300,43330.0,33830.0,40450.0,0.099,partial:OEWS_May2025;EP_2020-30,0.125,18,minor,0,0,4,merged
53-6041,Traffic Technicians,53,c429,Traffic Technicians,7860,62050.0,39090.0,59090.0,0.078,partial:OEWS_May2025;EP_2020-30,0.4259259259259259,24,detailed,0,0,1,single
53-6051,Transportation Inspectors,53,c430,Transportation Inspectors,24500,88540.0,40330.0,92100.0,0.046,partial:OEWS_May2025;EP_2020-30,0.3234848484848485,57,detailed,0,0,1,single
53-6061,Passenger Attendants,53,c428,Parking Attendants (+3),27110,37820.0,27970.0,37720.0,0.175,partial:OEWS_May2025;EP_2020-30,0.18055555555555555,14,detailed,0,0,4,merged
53-6099,"Transportation Workers, All Other",53,c431,"Transportation Workers, All Other",13550,50890.0,33080.0,45650.0,0.099,partial:OEWS_May2025;EP_2020-30,0.14349455506074738,0,minor,0,1,1,single
53-7011,Conveyor Operators and Tenders,53,c442,Refuse and Recyclable Material Collectors (+1),22930,45080.0,36180.0,42420.0,0.061,partial:OEWS_May2025;EP_2020-30,0.12068965517241378,23,detailed,0,0,2,merged
53-7021,Crane and Tower Operators,53,c432,Crane and Tower Operators (+2),42890,72130.0,42640.0,68080.0,0.054000000000000006,partial:OEWS_May2025;EP_2020-30,0.10526315789473684,11,detailed,0,0,3,merged
53-7031,Dredge Operators,53,c433,Dredge Operators,1040,56120.0,41080.0,49640.0,0.052000000000000005,partial:OEWS_May2025;EP_2020-30,0.0,6,detailed,0,0,1,single
53-7041,Hoist and Winch Operators,53,c432,Crane and Tower Operators (+2),2600,67710.0,35640.0,56450.0,0.034,partial:OEWS_May2025;EP_2020-30,0.047619047619047616,13,detailed,0,0,3,merged
53-7051,Industrial Truck and Tractor Operators,53,c434,Industrial Truck and Tractor Operators,774420,48370.0,36840.0,46420.0,0.077,partial:OEWS_May2025;EP_2020-30,0.03125,11,detailed,0,0,1,anchor
53-7061,Cleaners of Vehicles and Equipment,53,c435,Cleaners of Vehicles and Equipment,380430,36980.0,27380.0,35830.0,0.08800000000000001,partial:OEWS_May2025;EP_2020-30,0.041666666666666664,21,detailed,0,0,1,anchor
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",53,c436,"Laborers and Freight, Stock, and Material Movers, Hand",2950280,42260.0,31270.0,40240.0,0.091,partial:OEWS_May2025;EP_2020-30,0.041304347826086954,39,detailed,0,0,1,anchor
53-7063,Machine Feeders and Offbearers,53,c437,Machine Feeders and Offbearers,42330,43660.0,32220.0,41220.0,0.063,partial:OEWS_May2025;EP_2020-30,0.09090909090909091,13,detailed,0,0,1,single
53-7064,"Packers and Packagers, Hand",53,c438,"Packers and Packagers, Hand",559820,37540.0,27890.0,36280.0,0.002,partial:OEWS_May2025;EP_2020-30,0.1,12,detailed,0,0,1,anchor
53-7065,Stockers and Order Fillers,53,c439,Stockers and Order Fillers,2833810,39540.0,30110.0,37330.0,0.044000000000000004,partial:OEWS_May2025;EP_2020-30,0.18636363636363634,30,detailed,0,0,1,anchor
53-7071,Gas Compressor and Gas Pumping Station Operators,53,c432,Crane and Tower Operators (+2),3510,74610.0,46180.0,77320.0,-0.013999999999999999,partial:OEWS_May2025;EP_2020-30,0.1730769230769231,13,detailed,0,0,3,merged
53-7072,"Pump Operators, Except Wellhead Pumpers",53,c440,"Pump Operators, Except Wellhead Pumpers",9780,63960.0,39420.0,61770.0,0.126,partial:OEWS_May2025;EP_2020-30,0.20833333333333331,14,detailed,0,0,1,single
53-7073,Wellhead Pumpers,53,c441,Wellhead Pumpers,17990,70370.0,44100.0,69960.0,0.094,partial:OEWS_May2025;EP_2020-30,0.0,16,detailed,0,0,1,single
53-7081,Refuse and Recyclable Material Collectors,53,c442,Refuse and Recyclable Material Collectors (+1),147240,52820.0,33590.0,49690.0,0.11900000000000001,partial:OEWS_May2025;EP_2020-30,0.21428571428571427,16,detailed,0,0,2,merged
53-7121,"Tank Car, Truck, and Ship Loaders",53,c443,"Tank Car, Truck, and Ship Loaders",10700,59970.0,39460.0,58870.0,0.047,partial:OEWS_May2025;EP_2020-30,0.09821428571428571,19,detailed,0,0,1,single
53-7199,"Material Moving Workers, All Other",53,c444,"Material Moving Workers, All Other",23480,45640.0,34330.0,41800.0,0.091,partial:OEWS_May2025;EP_2020-30,0.09821428571428571,0,detailed,0,1,1,single
